object_index,image_id,class_id,conflict_score,high_conflict
872,00976,1,0.00460503268,0
873,00994,1,0.01076342992,0
874,00994,1,0.01215006266,0
875,00994,1,0.006669435628,0
876,00994,0,0.03301564034,1
877,00994,0,0.02588548053,0
878,00994,0,0.03404950601,1
879,00994,0,0.03904230338,1
880,00994,0,0.05125240438,1
881,00994,2,0.01643682471,0
882,00994,0,0.02422401174,0
883,00994,0,0.01486013197,0
884,00994,1,0.005438618088,0
885,01017,0,0.01608515003,0
886,01017,0,0.01480930011,0
887,01017,0,0.01470321676,0
888,01034,0,0.02064961203,0
889,01034,0,0.02649786056,0
890,01034,0,0.02370927988,0
891,01034,0,0.02721916239,0
892,01034,0,0.02432474249,0
893,01034,0,0.01373195622,0
894,01043,0,0.01895980572,0
895,01043,0,0.03323358517,1
896,01043,0,0.03592336184,1
897,01043,0,0.02064347017,0
898,01043,0,0.0376663236,1
899,01043,0,0.02790494462,0
900,01043,0,0.0190567773,0
901,01043,1,0.007404630975,0
902,01079,0,0.02882290489,0
903,01079,0,0.02287504732,0
904,01093,1,0.009895013158,0
905,01093,1,0.006285284768,0
906,01093,1,0.007770535148,0
907,01093,1,0.006287728305,0
908,01093,1,0.005917383471,0
909,01101,1,0.009898918558,0
910,01101,1,0.00633874022,0
911,01101,1,0.00707280033,0
912,01101,1,0.006775160257,0
913,01101,1,0.005996437581,0
914,01115,0,0.007546151678,0
915,01115,0,0.03360063222,1
916,01115,0,0.01512771985,0
917,01115,0,0.02954219139,0
918,01122,0,0.02190586817,0
919,01122,0,0.01816209319,0
920,01122,0,0.01804405114,0
921,01122,0,0.0277399188,0
922,01122,0,0.02290232714,0
923,01122,0,0.006666959592,0
924,01122,0,0.006770458244,0
925,01136,1,0.006042779176,0
926,01136,0,0.02769820495,0
927,01136,0,0.005310298554,0
928,01136,0,0.01184909909,0
929,01136,0,0.02726299516,0
930,01147,0,0.01177179716,0
931,01147,0,0.01879910558,0
932,01147,0,0.005815885723,0
933,01147,0,0.004879604799,0
934,01147,0,0.03323853926,1
935,01147,1,0.008809637417,0
936,01156,0,0.02141397684,0
937,01156,0,0.01143598151,0
938,01156,0,0.01759485146,0
939,01165,1,0.003804133307,0
940,01165,1,0.02501296111,0
941,01165,1,0.02371349882,0
942,01165,1,0.03747783944,1
943,01186,1,0.02643870211,0
944,01186,1,0.04105722438,1
945,01186,1,0.01148219722,0
946,01186,1,0.01647074841,0
947,01186,0,0.04113159858,1
948,01186,0,0.07681266293,1
949,01186,0,0.02370190141,0
950,01186,0,0.0443051146,1
951,01186,0,0.04981370884,1
952,01186,1,0.01372718545,0
953,01186,1,0.008133609858,0
954,01186,1,0.01846963523,0
955,01186,1,0.03014023585,1
956,01186,1,0.02380776869,0
957,01186,1,0.009320619872,0
958,01186,1,0.0149295016,0
959,01186,1,0.04513424656,1
960,01186,3,0.01965205826,0
961,01186,3,0.01669131999,0
962,01186,0,0.02369757594,0
963,01186,0,0.02397622144,0
964,01186,0,0.02527874194,0
965,01204,0,0.01491288892,0
966,01204,0,0.01617960227,0
967,01204,1,0.04937598458,1
968,01204,1,0.02725355341,0
969,01204,1,0.01364499186,0
970,01204,1,0.01830549133,0
971,01204,1,0.01216519013,0
972,01204,3,0.00783482851,0
973,01204,1,0.04555545883,1
974,01204,1,0.01999303878,0
975,01204,1,0.03447157266,1
976,01204,1,0.00752190098,0
977,01204,0,0.03351213179,1
978,01204,0,0.03103439217,1
979,01212,1,0.009990378026,0
980,01212,0,0.01905949978,0
981,01212,0,0.02012256457,0
982,01212,1,0.01779566892,0
983,01212,1,0.03751255527,1
984,01212,0,0.03922748907,1
985,01212,1,0.02559601846,0
986,01223,3,0.02080408944,0
987,01223,3,0.01567684693,0
988,01223,1,0.007243743716,0
989,01223,1,0.01421515151,0
990,01223,0,0.05353244024,1
991,01223,0,0.02672879122,0
992,01223,0,0.04486254823,1
993,01223,0,0.05162929456,1
994,01223,4,0.03772715047,1
995,01223,4,0.05540784418,1
996,01223,1,0.01442971512,0
997,01223,1,0.01480344723,0
998,01223,1,0.02157553564,0
999,01223,1,0.0160043193,0
1000,01223,1,0.00618044036,0
1001,01223,1,0.01819520788,0
1002,01223,1,0.006470745136,0
1003,01223,1,0.02208631887,0
1004,01223,1,0.03655478243,1
1005,01223,1,0.0441665206,1
1006,01223,1,0.02719969959,0
1007,01223,1,0.0182011136,0
1008,01223,1,0.04209435137,1
1009,01223,0,0.01672284415,0
1010,01223,0,0.02058522229,0
1011,01227,5,0.006052550522,0
1012,01227,0,0.006887343869,0
1013,01227,1,0.007793234937,0
1014,01227,1,0.01728684942,0
1015,01227,1,0.01067354008,0
1016,01227,1,0.005922067034,0
1017,01227,3,0.006772602587,0
1018,01242,1,0.006516360152,0
1019,01242,1,0.0104899112,0
1020,01242,1,0.01856713894,0
1021,01242,5,0.006626443974,0
1022,01242,3,0.01835406317,0
1023,01249,1,0.005883740287,0
1024,01249,1,0.00696362203,0
1025,01249,1,0.02395087863,0
1026,01249,1,0.01782910255,0
1027,01267,2,0.004940927413,0
1028,01270,3,0.006469832986,0
1029,01270,3,0.006542476359,0
1030,01270,1,0.01462473673,0
1031,01270,1,0.01076055187,0
1032,01270,1,0.008333141707,0
1033,01270,1,0.005811831538,0
1034,01270,1,0.008234058274,0
1035,01270,1,0.01418772464,0
1036,01270,3,0.01213171231,0
1037,01299,1,0.00719161345,0
1038,01299,1,0.006147475535,0
1039,01299,1,0.007050932456,0
1040,01299,0,0.002722964429,0
1041,01299,0,0.001858773014,0
1042,01299,0,0.002936097256,0
1043,01299,3,0.007505734815,0
1044,01301,0,0.02150221169,0
1045,01301,0,0.0210913087,0
1046,01320,0,0.02300064126,0
1047,01320,0,0.02051400328,0
1048,01331,0,0.02451937278,0
1049,01331,0,0.02252061966,0
1050,01331,0,0.02041579458,0
1051,01345,0,0.03728305599,1
1052,01345,0,0.03030668967,1
1053,01345,0,0.02524736023,0
1054,01345,0,0.0250339235,0
1055,01345,0,0.01119542153,0
1056,01345,0,0.01943600727,0
1057,01345,0,0.04492342928,1
1058,01345,0,0.02069664276,0
1059,01345,0,0.02346999929,0
1060,01345,0,0.03632084626,1
1061,01345,0,0.02281488832,0
1062,01388,0,0.03524278489,1
1063,01388,0,0.03310213945,1
1064,01388,0,0.02203145283,0
1065,01388,0,0.02612295496,0
1066,01388,0,0.03786321704,1
1067,01388,0,0.02320829185,0
1068,01393,0,0.02312341242,0
1069,01393,0,0.02298630376,0
1070,01393,0,0.03178316138,1
1071,01406,0,0.02161540533,0
1072,01406,0,0.02579733805,0
1073,01406,0,0.03287922296,1
1074,01413,0,0.0184795388,0
1075,01415,0,0.02437536875,0
1076,01422,0,0.02303436497,0
1077,01422,0,0.02194092106,0
1078,01422,0,0.02952494108,0
1079,01432,0,0.007789774649,0
1080,01432,0,0.005541408892,0
1081,01432,0,0.002019499387,0
1082,01432,0,0.004354764668,0
1083,01437,0,0.005810153144,0
1084,01437,0,0.003903666778,0
1085,01442,0,0.003807803171,0
1086,01442,0,0.006299925418,0
1087,01442,0,0.007508616409,0
1088,01442,0,0.006324667661,0
1089,01443,0,0.004486501834,0
1090,01443,0,0.007480419404,0
1091,01443,0,0.01008853556,0
1092,01443,0,0.007604969902,0
1093,01454,1,0.02216022422,0
1094,01454,1,0.01938984341,0
1095,01454,1,0.02712118664,0
1096,01454,1,0.02421319235,0
1097,01454,1,0.03408649585,1
1098,01454,1,0.02351438129,0
1099,01454,1,0.02067536951,0
1100,01454,1,0.02496997503,0
1101,01454,1,0.0229222801,0
1102,01454,1,0.02974633402,1
1103,01454,4,0.0238208619,0
1104,01454,0,0.01705851111,0
1105,01454,1,0.0264827718,0
1106,01454,1,0.01316039583,0
1107,01454,1,0.01687761444,0
1108,01454,1,0.01245017488,0
1109,01462,1,0.01374155984,0
1110,01462,1,0.01177589671,0
1111,01462,1,0.02476284306,0
1112,01462,1,0.02107351218,0
1113,01462,1,0.02502617465,0
1114,01462,1,0.02354253557,0
1115,01462,1,0.02964282267,1
1116,01462,1,0.02477013483,0
1117,01462,1,0.01831570773,0
1118,01462,1,0.01309514371,0
1119,01462,1,0.02334308043,0
1120,01462,1,0.02405509421,0
1121,01462,1,0.02132346428,0
1122,01462,1,0.02205238321,0
1123,01462,1,0.0264793184,0
1124,01462,4,0.02227710713,0
1125,01462,0,0.02079407191,0
1126,01471,1,0.01292019939,0
1127,01471,1,0.017220901,0
1128,01471,1,0.0131247014,0
1129,01471,1,0.02473083264,0
1130,01471,1,0.02392226925,0
1131,01471,1,0.02852510549,0
1132,01471,1,0.02646818792,0
1133,01471,1,0.02506422105,0
1134,01471,1,0.01973630102,0
1135,01471,1,0.02294652413,0
1136,01471,1,0.03356167083,1
1137,01471,1,0.02120278804,0
1138,01471,1,0.02344276126,0
1139,01471,1,0.02283159701,0
1140,01482,1,0.01100234868,0
1141,01482,1,0.01708678322,0
1142,01482,1,0.01298502668,0
1143,01482,1,0.02470039529,0
1144,01482,1,0.02442025457,0
1145,01482,1,0.02850563367,0
1146,01482,1,0.0242640103,0
1147,01482,1,0.02343495534,0
1148,01482,1,0.02780411579,0
1149,01482,1,0.02392759518,0
1150,01482,1,0.02392288079,0
1151,01482,1,0.0286749683,0
1152,01482,1,0.02386750767,0
1153,01482,4,0.02255658561,0
1154,01482,0,0.01884105807,0
1155,01486,1,0.01271718743,0
1156,01486,1,0.01606377188,0
1157,01486,1,0.01225248889,0
1158,01486,1,0.02423299774,0
1159,01486,1,0.0230138024,0
1160,01486,1,0.02307293973,0
1161,01486,1,0.02580896822,0
1162,01486,4,0.03331598455,1
1163,01486,0,0.02846050612,0
1164,01486,1,0.02574190107,0
1165,01486,1,0.02900376473,0
1166,01486,1,0.02895685195,0
1167,01486,1,0.02593416403,0
1168,01486,1,0.02163790279,0
1169,01486,1,0.01679602803,0
1170,01486,1,0.02778124035,0
1171,01492,2,0.01187901952,0
1172,01492,1,0.02708187366,0
1173,01492,1,0.02439672026,0
1174,01492,1,0.02451390763,0
1175,01492,1,0.02151212256,0
1176,01492,1,0.02304429441,0
1177,01492,1,0.02898897108,0
1178,01492,1,0.02437274008,0
1179,01492,5,0.01811851607,0
1180,01492,1,0.02195316597,0
1181,01494,0,0.01569589337,0
1182,01494,0,0.02317695845,0
1183,01494,0,0.01534343214,0
1184,01505,0,0.02646555546,0
1185,01505,0,0.03387260253,1
1186,01511,0,0.02495715452,0
1187,01511,0,0.02885887172,0
1188,01527,0,0.01652801101,0
1189,01527,0,0.02463524779,0
1190,01527,0,0.02022542164,0
1191,01531,0,0.02788804979,0
1192,01547,0,0.02970049601,1
1193,01562,0,0.02920917537,0
1194,01579,0,0.03033256587,1
1195,01584,1,0.01797098446,0
1196,01584,1,0.03022961273,1
1197,01584,1,0.0270831136,0
1198,01584,1,0.04300971035,1
1199,01584,1,0.0173371411,0
1200,01584,1,0.03760497319,1
1201,01584,4,0.01182168703,0
1202,01584,0,0.009727600958,0
1203,01587,1,0.009019322784,0
1204,01587,1,0.03870562696,1
1205,01587,1,0.03286777557,1
1206,01587,1,0.04807580776,1
1207,01587,4,0.0238518732,0
1208,01587,0,0.02051324374,0
1209,01599,1,0.01428267341,0
1210,01599,1,0.02004671945,0
1211,01599,1,0.04495671013,1
1212,01599,1,0.03116758128,1
1213,01599,1,0.03081549144,1
1214,01599,1,0.04541805902,1
1215,01599,1,0.034004675,1
1216,01599,0,0.044080575,1
1217,01599,4,0.07621722939,1
1218,01608,1,0.01265818786,0
1219,01608,1,0.0396011279,1
1220,01608,1,0.03241115802,1
1221,01608,1,0.02380230234,0
1222,01608,1,0.05335050516,1
1223,01608,1,0.04872525712,1
1224,01608,1,0.02267537619,0
1225,01608,1,0.02294885981,0
1226,01608,1,0.042984668,1
1227,01608,0,0.04351099508,1
1228,01608,4,0.06814114293,1
1229,01640,1,0.03391733222,1
1230,01640,1,0.01666840207,0
1231,01640,0,0.02694263554,0
1232,01640,1,0.05067741579,1
1233,01640,1,0.02623052052,0
1234,01640,1,0.07894801009,1
1235,01640,1,0.01243159562,0
1236,01659,1,0.02633220137,0
1237,01659,0,0.02051777662,0
1238,01659,1,0.01708230483,0
1239,01659,1,0.0355971791,1
1240,01659,1,0.03377617736,1
1241,01659,1,0.07220188236,1
1242,01659,1,0.06711125755,1
1243,01659,1,0.0129660804,0
1244,01659,0,0.03169208439,1
1245,01670,1,0.007023344797,0
1246,01670,1,0.01846967941,0
1247,01670,1,0.01475613886,0
1248,01670,1,0.03549851986,1
1249,01670,1,0.02616564596,0
1250,01670,0,0.03167396119,1
1251,01670,5,0.02188624242,0
1252,01673,1,0.01611085141,0
1253,01673,1,0.02407755407,0
1254,01673,5,0.02627993882,0
1255,01673,1,0.01471297052,0
1256,01673,0,0.03339092197,1
1257,01707,5,0.01182206124,0
1258,01707,0,0.02305221063,0
1259,01707,1,0.04477212146,1
1260,01707,1,0.05831345568,1
1261,01707,1,0.06927526127,1
1262,01707,1,0.0222682228,0
1263,01710,0,0.02792929853,0
1264,01710,0,0.05420942033,1
1265,01710,0,0.04014975571,1
1266,01724,0,0.02943762672,0
1267,01724,0,0.03929714299,1
1268,01724,0,0.03887266207,1
1269,01729,0,0.03989643171,1
1270,01729,0,0.05765438623,1
1271,01729,0,0.03949911141,1
1272,01741,0,0.04201879252,1
1273,01741,0,0.03531376222,1
1274,01741,0,0.02650489521,0
1275,01741,0,0.03751950404,1
1276,01760,0,0.02470004723,0
1277,01760,0,0.03676848571,1
1278,01773,0,0.03137562909,1
1279,01773,0,0.03629868592,1
1280,01773,0,0.02819189751,0
1281,01779,0,0.03546896188,1
1282,01779,0,0.03540881915,1
1283,01783,0,0.02906370577,0
1284,01783,0,0.02680812241,0
1285,01783,0,0.02127445574,0
1286,01789,0,0.02946450056,0
1287,01789,0,0.02850698666,0
1288,01789,0,0.03933838487,1
1289,01803,0,0.06583041078,1
1290,01803,0,0.04143168924,1
1291,01806,0,0.05951941745,1
1292,01806,0,0.03467727416,1
1293,01807,0,0.06262255998,1
1294,01807,0,0.03751419092,1
1295,01811,0,0.02459459933,0
1296,01811,0,0.03969772534,1
1297,01828,0,0.05252460125,1
1298,01828,0,0.04442033851,1
1299,01845,0,0.04995793418,1
1300,01845,0,0.03138747056,1
1301,01856,0,0.0306839539,1
1302,01856,0,0.03609105796,1
1303,01861,0,0.02615893827,0
1304,01861,0,0.03803315123,1
1305,01867,0,0.04021793207,1
1306,01867,0,0.03379610601,1
1307,01867,0,0.04120122203,1
1308,01867,0,0.0274885602,0
1309,01867,0,0.04002405794,1
1310,01867,0,0.05006796858,1
1311,01867,0,0.0233538675,0
1312,01867,0,0.0290708381,0
1313,01899,0,0.01663406011,0
1314,01899,0,0.02537648755,0
1315,01899,0,0.02721683324,0
1316,01899,0,0.0238671014,0
1317,01899,0,0.02983477344,1
1318,01899,0,0.02689293776,0
1319,01899,0,0.02277362724,0
1320,01899,0,0.01577735193,0
1321,01911,0,0.02866414258,0
1322,01911,0,0.02107789798,0
1323,01911,0,0.02728842685,0
1324,01911,0,0.02739798663,0
1325,01911,0,0.02936048762,0
1326,01911,0,0.02458587882,0
1327,01911,0,0.0360407979,1
1328,01911,0,0.01745041953,0
1329,01912,0,0.06355275562,1
1330,01912,0,0.02961855768,1
1331,01913,0,0.09276507174,1
1332,01913,0,0.02431796949,0
1333,01919,0,0.09364635652,1
1334,01919,0,0.02963673752,1
1335,01929,0,0.05581771081,1
1336,01929,0,0.02797609381,0
1337,01937,0,0.03681052821,1
1338,01937,0,0.0412312994,1
1339,01937,0,0.04298928617,1
1340,01937,0,0.04366992349,1
1341,01937,0,0.05578653373,1
1342,01937,0,0.03467282539,1
1343,01937,0,0.05071261951,1
1344,01937,0,0.03443021418,1
1345,01937,0,0.03384311864,1
1346,01937,0,0.03752246029,1
1347,01937,0,0.04230120459,1
1348,01937,0,0.03969452284,1
1349,01937,0,0.0429941058,1
1350,01937,0,0.04729734251,1
1351,01937,0,0.03602622739,1
1352,01937,0,0.04137514406,1
1353,01937,0,0.06160460504,1
1354,01937,0,0.0372833748,1
1355,01937,0,0.03982684604,1
1356,01937,0,0.03851500827,1
1357,01937,0,0.03990360012,1
1358,01937,0,0.04062736671,1
1359,01937,0,0.04692739499,1
1360,01937,0,0.03102262225,1
1361,01937,0,0.04561482161,1
1362,01937,0,0.04070627201,1
1363,01937,0,0.03053364195,1
1364,01937,0,0.0435367377,1
1365,01937,0,0.03422311534,1
1366,01937,0,0.05223374089,1
1367,01937,0,0.03864095426,1
1368,01937,0,0.02566356534,0
1369,01937,0,0.03188119189,1
1370,01937,0,0.02382474661,0
1371,01937,0,0.02895443648,0
1372,01937,0,0.05281179145,1
1373,01947,0,0.05359310797,1
1374,01947,0,0.02738134367,0
1375,01947,0,0.03121436103,1
1376,01947,0,0.02865970302,0
1377,01947,0,0.04443953309,1
1378,01947,0,0.04082504022,1
1379,01947,0,0.05009683688,1
1380,01947,0,0.03806501258,1
1381,01947,0,0.04480766864,1
1382,01947,0,0.04090052691,1
1383,01947,0,0.04421066381,1
1384,01947,0,0.05112005696,1
1385,01947,0,0.07400447607,1
1386,01947,0,0.03944192611,1
1387,01947,0,0.04752013222,1
1388,01947,0,0.04785881345,1
1389,01947,0,0.03830413512,1
1390,01947,0,0.04829890668,1
1391,01947,0,0.04311801511,1
1392,01947,0,0.05346179833,1
1393,01947,0,0.04776941176,1
1394,01947,0,0.0534225453,1
1395,01947,0,0.03463234414,1
1396,01947,0,0.05126315701,1
1397,01947,0,0.06941578825,1
1398,01947,0,0.04019706425,1
1399,01947,0,0.04076968417,1
1400,01947,0,0.04688193893,1
1401,01947,0,0.04229385874,1
1402,01947,0,0.04324150172,1
1403,01947,0,0.03734222836,1
1404,01947,0,0.02818595399,0
1405,01947,0,0.03328162391,1
1406,01947,0,0.03895921499,1
1407,01947,0,0.06298425365,1
1408,01947,0,0.06308824597,1
1409,01947,0,0.03514402944,1
1410,01947,0,0.03660478238,1
1411,01947,0,0.0381394854,1
1412,01947,0,0.02839988588,0
1413,01947,0,0.03268825137,1
1414,01947,0,0.03619282004,1
1415,01947,0,0.03350920285,1
1416,01947,0,0.03615596364,1
1417,01947,0,0.03034249891,1
1418,01954,0,0.0504585387,1
1419,01954,0,0.02755710967,0
1420,01954,0,0.03418498719,1
1421,01954,0,0.03736130492,1
1422,01954,0,0.04000873923,1
1423,01954,0,0.04876967767,1
1424,01954,0,0.05182500108,1
1425,01954,0,0.03349124552,1
1426,01954,0,0.04255519061,1
1427,01954,0,0.03479050045,1
1428,01954,0,0.045273019,1
1429,01954,0,0.04171629322,1
1430,01954,0,0.0513841988,1
1431,01954,0,0.04398693079,1
1432,01954,0,0.05228972793,1
1433,01954,0,0.03687259031,1
1434,01954,0,0.0540471906,1
1435,01954,0,0.04009801168,1
1436,01954,0,0.03301191336,1
1437,01954,0,0.03909584764,1
1438,01954,0,0.03818617221,1
1439,01954,0,0.04008074888,1
1440,01954,0,0.06699234085,1
1441,01954,0,0.02890067094,0
1442,01954,0,0.04306886417,1
1443,01954,0,0.04015240163,1
1444,01954,0,0.03753011202,1
1445,01954,0,0.0354260435,1
1446,01954,0,0.06439038913,1
1447,01954,0,0.03691938469,1
1448,01954,0,0.04152452382,1
1449,01954,0,0.05588445598,1
1450,01954,0,0.05384628874,1
1451,01954,0,0.02604062121,0
1452,01954,0,0.02855290099,0
1453,01954,0,0.04603885668,1
1454,01954,0,0.05719753975,1
1455,01954,0,0.02724128247,0
1456,01954,0,0.03647054328,1
1457,01954,0,0.0320360507,1
1458,01963,0,0.04498503971,1
1459,01963,0,0.02950119256,0
1460,01963,0,0.03280049208,1
1461,01963,0,0.04264062546,1
1462,01963,0,0.05199340619,1
1463,01963,0,0.04618215081,1
1464,01963,0,0.04290394986,1
1465,01963,0,0.0362725187,1
1466,01963,0,0.03843641351,1
1467,01963,0,0.03228878246,1
1468,01963,0,0.04333487999,1
1469,01963,0,0.04461634743,1
1470,01963,0,0.04232868476,1
1471,01963,0,0.0416817441,1
1472,01963,0,0.03870206979,1
1473,01963,0,0.04333560683,1
1474,01963,0,0.03277646052,1
1475,01963,0,0.04356120178,1
1476,01963,0,0.04636120271,1
1477,01963,0,0.02869331505,0
1478,01963,0,0.04408428826,1
1479,01963,0,0.03631224571,1
1480,01963,0,0.04487106088,1
1481,01963,0,0.03760531186,1
1482,01963,0,0.06229366943,1
1483,01963,0,0.05548228836,1
1484,01963,0,0.03806775993,1
1485,01963,0,0.04326389882,1
1486,01963,0,0.05570394727,1
1487,01963,0,0.04088449666,1
1488,01963,0,0.03667349005,1
1489,01963,0,0.03739299452,1
1490,01963,0,0.03571041035,1
1491,01963,0,0.0306923049,1
1492,01963,0,0.04710167925,1
1493,01977,0,0.05098525957,1
1494,01977,0,0.03301687852,1
1495,01977,0,0.04724745111,1
1496,01977,0,0.05264278318,1
1497,01977,0,0.04299430083,1
1498,01977,0,0.04811335177,1
1499,01977,0,0.04472525955,1
1500,01977,0,0.04409114742,1
1501,01977,0,0.04234420089,1
1502,01977,0,0.03906379723,1
1503,01977,0,0.0313467361,1
1504,01977,0,0.03860760117,1
1505,01977,0,0.04810044298,1
1506,01977,0,0.0296429696,1
1507,01977,0,0.03289108083,1
1508,01977,0,0.04284450753,1
1509,01977,0,0.03912183766,1
1510,01977,0,0.03153417246,1
1511,01977,0,0.03691746164,1
1512,01977,0,0.04803155378,1
1513,01977,0,0.04578755735,1
1514,01977,0,0.06082438837,1
1515,01977,0,0.03923113648,1
1516,01977,0,0.05065079121,1
1517,01977,0,0.06496238461,1
1518,01977,0,0.04159315116,1
1519,01977,0,0.051610644,1
1520,01977,0,0.03314430526,1
1521,01977,0,0.04995124011,1
1522,01977,0,0.04351265967,1
1523,01977,0,0.03959457728,1
1524,01977,0,0.03929078166,1
1525,01977,0,0.03900924992,1
1526,01977,0,0.0519700154,1
1527,01977,0,0.04017593113,1
1528,01977,0,0.04408939363,1
1529,01977,0,0.04882700952,1
1530,01981,0,0.01776484017,0
1531,01981,0,0.07860748936,1
1532,01981,0,0.0822795597,1
1533,01981,0,0.05729461636,1
1534,01981,0,0.03879926493,1
1535,01981,0,0.05566263087,1
1536,01981,0,0.0571906775,1
1537,01981,0,0.04558295754,1
1538,01981,0,0.03500852611,1
1539,01981,0,0.0518117432,1
1540,01981,0,0.04360771844,1
1541,01981,0,0.03805913859,1
1542,01981,0,0.02553064126,0
1543,01981,0,0.04263809601,1
1544,01981,0,0.03733075245,1
1545,01981,0,0.04615551661,1
1546,01981,0,0.02849033627,0
1547,01981,0,0.03927890175,1
1548,01981,0,0.05017406039,1
1549,01981,0,0.04760115644,1
1550,01981,0,0.03164170977,1
1551,01981,0,0.02299053731,0
1552,01981,0,0.03430008391,1
1553,01981,0,0.03759508541,1
1554,01981,0,0.04599563955,1
1555,01981,0,0.06915064249,1
1556,01981,0,0.05305928013,1
1557,01981,0,0.05833873373,1
1558,01981,0,0.02933985184,0
1559,01981,0,0.03517994755,1
1560,01981,0,0.03849455819,1
1561,01981,0,0.03448306384,1
1562,01981,0,0.06143498438,1
1563,01981,0,0.05079394564,1
1564,01981,0,0.04613565241,1
1565,01981,0,0.04234404017,1
1566,01981,0,0.03930253785,1
1567,01981,0,0.0740462301,1
1568,01985,0,0.02507722147,0
1569,01985,0,0.05207004088,1
1570,01985,0,0.0426145581,1
1571,01985,0,0.0303445444,1
1572,01985,0,0.0425516538,1
1573,01985,0,0.03809550748,1
1574,01985,0,0.05064178215,1
1575,01985,0,0.02833620289,0
1576,01985,0,0.0358949246,1
1577,01985,0,0.02983612422,1
1578,01985,0,0.03540382076,1
1579,01985,0,0.04423502538,1
1580,01985,0,0.03650115223,1
1581,01985,0,0.03209523089,1
1582,01985,0,0.04259918379,1
1583,01985,0,0.04565720896,1
1584,01985,0,0.0333894452,1
1585,01985,0,0.04104788431,1
1586,01985,0,0.03719467231,1
1587,01985,0,0.05771091566,1
1588,01985,0,0.04377554844,1
1589,01985,0,0.03900577734,1
1590,01985,0,0.03422833089,1
1591,01985,0,0.03741879001,1
1592,01985,0,0.0404035611,1
1593,01985,0,0.0445621038,1
1594,01985,0,0.05845825976,1
1595,01985,0,0.03830838388,1
1596,01985,0,0.04252161009,1
1597,01985,0,0.04498618527,1
1598,01985,0,0.031140472,1
1599,01985,0,0.04631199717,1
1600,01985,0,0.03592083452,1
1601,01994,1,0.01477677631,0
1602,01994,1,0.0170503541,0
1603,01994,1,0.04913303252,1
1604,01994,1,0.01915254911,0
1605,01994,1,0.02138365658,0
1606,01996,1,0.01573017243,0
1607,01996,1,0.03099295799,1
1608,01996,1,0.02126506636,0
1609,01996,1,0.01622862451,0
1610,01996,1,0.06145840662,1
1611,02002,1,0.02099845375,0
1612,02002,1,0.03192097207,1
1613,02002,1,0.02553044805,0
1614,02002,1,0.01203818918,0
1615,02002,1,0.05547518767,1
1616,02011,1,0.01713260004,0
1617,02011,1,0.02362922837,0
1618,02011,1,0.03007119913,1
1619,02011,1,0.02611609283,0
1620,02033,1,0.02854840917,0
1621,02033,1,0.02017543117,0
1622,02033,1,0.03587600697,1
1623,02033,1,0.03687114783,1
1624,02045,1,0.01391329327,0
1625,02045,1,0.01594194957,0
1626,02045,1,0.01881801887,0
1627,02045,1,0.01321612316,0
1628,02045,3,0.01118887986,0
1629,02045,3,0.009496744385,0
1630,02045,1,0.03013720274,1
1631,02045,5,0.02553369692,0
1632,02045,5,0.01747009742,0
1633,02045,2,0.02459644093,0
1634,02045,2,0.02306483359,0
1635,02045,1,0.01415472194,0
1636,02045,1,0.01557681639,0
1637,02045,0,0.03092558352,1
1638,02045,0,0.02734470811,0
1639,02045,4,0.02931401756,0
1640,02045,1,0.02615944079,0
1641,02045,5,0.02375364161,0
1642,02045,1,0.03624865318,1
1643,02045,3,0.03555853563,1
1644,02045,2,0.02622653027,0
1645,02045,3,0.04141648433,1
1646,02073,1,0.01603423404,0
1647,02073,1,0.01981721938,0
1648,02073,5,0.01990929646,0
1649,02073,1,0.01494493417,0
1650,02073,1,0.02025739615,0
1651,02073,5,0.02573105947,0
1652,02073,2,0.02352130506,0
1653,02073,3,0.008285917465,0
1654,02073,3,0.005800751702,0
1655,02073,1,0.01196073307,0
1656,02073,1,0.01395513668,0
1657,02073,1,0.03288147655,1
1658,02073,5,0.03045360825,1
1659,02073,0,0.03221375184,1
1660,02073,0,0.02637983272,0
1661,02073,4,0.0257804009,0
1662,02073,1,0.0274749739,0
1663,02073,1,0.03627797034,1
1664,02073,3,0.03948726223,1
1665,02073,1,0.03012504454,1
1666,02073,3,0.02299972065,0
1667,02073,3,0.03849531658,1
1668,02073,1,0.0415028627,1
1669,02073,1,0.01566246457,0
1670,02073,3,0.04199262777,1
1671,02083,1,0.0116979688,0
1672,02083,1,0.0124515575,0
1673,02083,1,0.01394708414,0
1674,02083,0,0.03614676003,1
1675,02083,1,0.02708919069,0
1676,02083,1,0.03027564976,1
1677,02083,1,0.02963575874,1
1678,02083,2,0.02308938497,0
1679,02083,5,0.02439282236,0
1680,02083,2,0.0116608618,0
1681,02083,1,0.02665293779,0
1682,02083,1,0.04680203294,1
1683,02083,1,0.03415928111,1
1684,02083,0,0.025824615,0
1685,02083,4,0.02781707424,0
1686,02083,3,0.04756122452,1
1687,02083,3,0.03659625739,1
1688,02083,3,0.04084566679,1
1689,02083,3,0.0340547439,1
1690,02083,3,0.04559189798,1
1691,02083,3,0.03464378592,1
1692,02090,1,0.01285646518,0
1693,02090,5,0.01618869714,0
1694,02090,2,0.01889242792,0
1695,02090,2,0.02573984426,0
1696,02090,1,0.02512275802,0
1697,02090,3,0.04716523961,1
1698,02090,3,0.0390147817,1
1699,02090,2,0.02383815864,0
1700,02090,1,0.02973549546,1
1701,02090,0,0.03513939332,1
